,review_body,review_date,hotelName,hotelUrl
926,GOOD SERVICE NICE ROOMS good location good food very good staff I was in room no 605 good spacious rooms good WiFi speed very friendly location for Indian national very near to metro burjuman mall is just on walking distance,"February 5, 2018","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
927,"I checked into these apartments for a 7 night stay as I am here on a business trip. I was very nicely greeted by the staff and General Manager. I had a few enquiries once I had checked into my apartment and they were dealt with quickly, easily and to my absolute satisfaction. I found Aneel, the wonderful General Manager very attentive, kind and gracious towards my requests. This is a General Manager who 100% cares about his guests satisfaction and he did not disappoint. Thank you to Aneel and the rest of the staff at London Creek Hotel Apartments for making me feel very welcomed, special and extremely happy. 5 Stars for customer service, you did a great job.","April 21, 2017","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
928,"Hi ,I had stayed in london creek hotel apartmemt last week (from 8th feb 2017 to 12th feb 2017) room no 213.Services offered by hotel was very poor.Main thing is that during my entire stay at hotel water in bathtub was very yellowish.I had complained on first day itself .Maintenance guy said that he had repaired it but again result was same.i had complained multiple times to reception but i was told that hotel doesn't have extra room .On the second last day i was told to shift to upgraded room which makes no sense as I had to check out at 12 next day . Please never ever go this hotel.","March 2, 2017","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
929,"This place is awesome, clean good beds nice kitchen, comfortable nice parking . Kids friendly, pets allowed. Close to all shopping malls, Close to a lot of food joints, great night clubs and close to Bur Dubai","January 27, 2017","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
930,I had the misfortune to call up this hotel apartment seeking room availability the reservation lady advise me that that rooms are available and advised me the cost. I asked her to confirm the booking on the phone and she replied there is no need to book but to come to the hotel and ask for ann and she will give me the room. I travel all the way from Sharjah to check-in. at the counter I was asked to wait And asked for ann. lady comes out after 10 minutes and tells me openly that there are no rooms available I told you she joking with me she says no. I asked why she did not let me know that there was no room she did not have a reply and she was getting angry I spoke to the sales manager who only justify what the lady said just shooed me away. first time in Dubai I'm facing such an experience and I felt let down by both The reservation staff and sales manager who did not even apologise in case they made a blunder. please do not book this hotel. You will be disappointedThe manager name is rahib husein malek and lady name is ann,"January 23, 2017","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
931,Staying at the London Creek Hotel is quite acceptable if you are really in to 2 star accommodations. What the hotel promises on its website is not exactly what it delivers in actuality. A few things one needs to note down is the fact that the hotel is not at all close to any convenience stores. Basically an apartment or a studio is only useful if you have groceries and other daily essentials close by. Further to that I will strongly not recommend the property for people who have families as the property is noisy and that will be a problem for quite a lot of people. Other than that it is clean and the breakfast served is quite ok but not really that great. Basically what you pay for is what you get and yes for a Studio or a one bedroom apartment it is quite spacey but you need to know that the property is quite old but maintained well. Another drawback that I found was that the in-house or free wifi is really not that great and I had to tether of my mobile phone for basic emails. I tried one day of paid internet out of my 3 day stay there but then realized that the money sent was wasted because the speed was to slow. Over all I really do not know how to recommend this property but I will not stay there again.,"October 13, 2016","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
932,"This was not what I expected of 3 star accommodation. It was dilapidated and in great need of a overhaul. The shower head fell off, the hair dryer was prehistoric and its reinforced tube was held together with plastic tape, the toilet seat was wobbly, the breakfast was unacceptable and the whole place was depressing. To be fair the staff changed our room but that was only marginally better. I will read my reviews on Trip Advisor more carefully next time. ","September 13, 2016","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
933,"outlet did not work in the kitchen, hotplate was a mess looks like it needs to be replaced, white residue all over the countertop and on the pot to heat water for tea, in bathroom, around the base of the toilet leaks, around the base of the sink leaks, hairdryer does not work. In the bathtub, the only option is to shower as the on top of the faucet is broken and a piece missing enabling the tub to be filled with water. No small face towels. The tile behind the toilet is broken with a large crack and also the douche shower head also leaks and is plugged up with toilet paper I assume to stop the leak. The safe in the closet says ""to reset code push red button on back of safe"".. well, there is no red button!! No material in the room to find out the amenities of the hotel or menu for room service. Called the front desk inquiring about a shuttle to the airport and was told I had to call back in the morning and speak to the transportation person, when it clearly states on the website that there is shuttle service to the airport. Mattress on the bed is so hard and only two pillows that are hard too. I've also seen bugs that appear to be coming out of the sewer drains. The sewer drain cover in the kitchenette is not secured and if you accidentally step on it, the cover comes off. I would never recommend this place...","September 8, 2016","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
934,"My wife, daughter, son-in-law and myself stayed two nights in Dubai at this establishment. The floors were not vacuumed. One bathroom had hair and there were blood stains the second bathroom. Thee were only enough towels for three people. The list of kitchen items listed: 4 teacups, there was only one and 4 drinking glasses, there was one. The counter top had sagged and was broken. The supervisor of housekeeping indicated that the condition of the floor was good and it was very clean.","May 18, 2016","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
935,"We had a wonderful experience at front desk, I want to mention Eleonor Dominecil particularly. She was very helpful, knowledgeable and personable. Every time we needed the information she would Google, provide direction and suggest the best way to get to place. Eleanor was the highlight of this hotel.The location of this hotel is terrific, close to subway station and the huge Supermarket. The hotel has a poor WiFi, the connection is unstable.","April 9, 2016","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
936,"Lacation is exellent very near to metro station and Mall shopping complex, centrally located. Good food and nice room service again value for money. Helpfull staff at front desk and room service. i'll recommend for business, family trips and leisure trips.","March 4, 2016","29    London Creek Hotel Apartments
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1176255-Reviews-London_Creek_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
